District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
BELGAUM,2001,Rabi,497,69,22.12025944,6.535968675,27.0646352,20.78415771,29.37268564,27.8915321,6.714098385,0,rapeseed &mustard
BELLARY,2001,Rabi,185,14,24.58076787,6.574273962,37.73245722,21.31431377,28.13928572,27.59599231,9.484904239,0,rapeseed &mustard
BENGALURU URBAN,2001,Rabi,772,251,22.86149528,7.210698967,31.52245948,21.43839893,29.1215415,27.37880529,9.28035915,0,rapeseed &mustard
BIDAR,2001,Rabi,17,1,22.18932214,6.64028543,36.49845568,20.81843584,29.90342899,26.02076977,6.362401663,0,rapeseed &mustard
CHIKMAGALUR,2001,Rabi,282,78,22.80788962,6.749660882,35.53780788,20.05598727,29.65508519,27.79364363,8.756778279,0,rapeseed &mustard
CHITRADURGA,2001,Rabi,339,72,23.94544358,6.052457096,32.66931489,21.94539434,29.97677985,27.48110141,7.345059729,0,rapeseed &mustard
DAVANGERE,2001,Rabi,87,19,23.82757757,6.226186843,35.27463509,20.99399139,29.78915431,26.82380626,6.111755927,0,rapeseed &mustard
DHARWAD,2001,Rabi,19,3,23.37109962,7.168681233,26.97389182,21.5131246,29.91333836,27.53492439,8.915358287,0,rapeseed &mustard
GADAG,2001,Rabi,230,61,24.30691537,6.787146695,32.48595861,20.27099242,28.60485747,26.45330923,8.852234738,0,rapeseed &mustard
HASSAN,2001,Rabi,395,107,22.87833121,6.738993014,28.37821961,21.40997826,28.45194592,25.29458262,9.379289996,0,rapeseed &mustard
HAVERI,2001,Rabi,148,23,23.12788884,7.30343857,33.05400916,21.6616011,29.37306445,26.59979572,6.525473143,0,rapeseed &mustard
KOLAR,2001,Rabi,1245,356,23.00127268,6.886954846,30.68063062,20.22139421,29.97832661,24.63834286,9.821716548,0,rapeseed &mustard
RAICHUR,2001,Rabi,30,8,24.12279745,7.2704428,37.0146255,20.04651764,29.65691234,24.37656118,8.000874479,0,rapeseed &mustard
SHIMOGA,2001,Rabi,33,10,24.46130883,6.084058228,25.28025458,20.42263976,29.43434528,27.36911177,9.565962778,0,rapeseed &mustard
TUMKUR,2001,Rabi,944,249,23.1636633,6.372273057,25.69502726,21.12261462,28.58386042,25.55509145,6.451698065,0,rapeseed &mustard
BAGALKOT,2001,Kharif,171,411,24.41598738,7.838661183,10.10846701,28.84082376,25.59395355,51.5957639,12.61520689,12.41450957,rice
BANGALORE RURAL,2001,Kharif,11067,28322,20.95932484,7.186522305,15.19019905,24.98139137,26.08589348,50.74799475,11.22570616,11.06361945,rice
BELGAUM,2001,Kharif,63662,56350,22.14570945,7.745454367,19.49333222,29.06559375,20.47399852,52.67821969,12.85305004,13.78722987,rice
BELLARY,2001,Kharif,54582,175813,25.53791063,8.720550209,17.98176414,24.72348551,22.51360005,47.05716191,13.1121852,12.66752906,rice
BENGALURU URBAN,2001,Kharif,3753,7313,22.46868625,5.012059341,10.63353091,24.30497597,16.38977841,51.67654785,12.91017109,10.09073619,rice
BIDAR,2001,Kharif,11224,9048,26.21393865,9.232197957,17.35100096,28.77062803,17.27121169,48.78128957,12.02464077,11.144615,rice
BIJAPUR,2001,Kharif,4,6,26.26072549,5.27494601,17.56165599,27.21504743,16.82276626,52.22825363,13.04984014,10.0115708,rice
CHAMARAJANAGAR,2001,Kharif,16603,49259,21.90861496,7.65732678,17.84748878,29.61278402,21.83528972,48.29001127,11.54005967,10.69908021,rice
CHIKMAGALUR,2001,Kharif,44486,102979,20.98870878,5.113052525,11.29875438,21.68646439,22.55165251,51.57968803,10.20178093,10.8550109,rice
CHITRADURGA,2001,Kharif,6680,14053,17.69301777,6.429182817,12.33404533,27.49141875,19.67192923,50.4513515,12.05343886,11.20559121,rice
DAKSHIN KANNAD,2001,Kharif,34278,74077,22.62398832,8.383273659,14.27077102,29.03211425,22.01644836,49.13377697,10.22531179,13.10750463,rice
DAVANGERE,2001,Kharif,67016,227128,29.30157207,7.650521759,14.02527254,21.61680464,23.01404936,52.32088102,10.23890248,11.64273764,rice
DHARWAD,2001,Kharif,38948,8323,17.25028372,7.633321135,13.74179373,26.22285127,23.62657567,49.44471043,12.23375989,10.58974981,rice
GADAG,2001,Kharif,705,1411,25.92891546,6.679187229,13.56860801,20.97994798,19.41295155,51.93363403,11.62363583,10.43271694,rice
GULBARGA,2001,Kharif,18722,32644,21.66051173,6.183722474,19.62229343,20.113443,23.37539439,48.71537622,13.78454307,13.44897783,rice
HASSAN,2001,Kharif,52286,132604,22.98119738,7.640263475,19.30592678,29.79869025,18.23128646,50.89207943,13.28645138,13.71571497,rice
HAVERI,2001,Kharif,56369,27476,19.81821763,6.928196188,11.20909521,28.47615573,26.94436045,50.38145244,10.28316456,10.64044203,rice
KODAGU,2001,Kharif,35742,89223,24.92337216,8.82296043,12.18246452,20.59421751,21.24830678,49.90516544,12.04894035,13.62473405,rice
KOLAR,2001,Kharif,6189,14118,22.34730771,6.955185519,12.24280953,21.20296632,23.39846852,50.38101598,13.37005343,10.70222264,rice
KOPPAL,2001,Kharif,37599,135034,25.86145705,6.98647725,13.25149347,22.90674342,23.88998655,48.68141995,12.18587343,13.57039791,rice
MANDYA,2001,Kharif,57793,176998,16.64613522,7.052512733,15.29339358,20.8063665,16.39234629,49.68431692,12.12444224,12.81149647,rice
MYSORE,2001,Kharif,102365,327885,19.19634475,7.962875888,10.88247945,29.66653333,17.68048702,48.78987836,11.44253235,11.84312839,rice
RAICHUR,2001,Kharif,77825,245184,25.61783651,9.401126153,14.41094919,27.83972362,21.99050974,47.39957259,11.76008328,11.87304919,rice
SHIMOGA,2001,Kharif,131783,197149,24.01210683,6.670113496,14.26368131,25.92860511,22.25647243,51.07049747,12.60864819,10.68664983,rice
TUMKUR,2001,Kharif,24781,58974,24.3255877,7.530198767,14.88575815,23.66043253,16.62202502,47.79867983,12.33397153,11.33625226,rice
UDUPI,2001,Kharif,52119,114744,25.55392093,8.911257274,11.60039265,23.16505831,23.7697295,47.85290377,10.67664499,12.32871606,rice
UTTAR KANNAD,2001,Kharif,81215,87420,24.59697944,5.836720097,15.64085516,28.74472699,21.36501216,51.22677404,11.73297929,10.24286817,rice
BAGALKOT,2001,Rabi,4793,2817,25.50973897,6.781382902,67.23784482,17.48420849,34.06744995,0,17.77460944,0,safflower
BELGAUM,2001,Rabi,4700,2694,24.74565289,6.356029616,86.47196578,15.66613961,33.04518543,0,17.39869432,0,safflower
BELLARY,2001,Rabi,5265,2076,30.71455535,6.8621494,75.08777083,15.0496987,34.68650044,0,13.35563043,0,safflower
BIDAR,2001,Rabi,11239,16272,25.21221535,6.125137785,85.98740435,16.90529917,34.84900474,0,15.97327493,0,safflower
BIJAPUR,2001,Rabi,10368,6481,24.81481655,6.902816854,63.28203542,16.82361092,32.43044966,0,17.28077547,0,safflower
CHIKMAGALUR,2001,Rabi,80,62,25.72376604,6.615213228,78.40834178,16.88151916,32.36169182,0,15.59919539,0,safflower
CHITRADURGA,2001,Rabi,1358,535,24.79820831,6.820259162,89.49035619,15.96502784,32.85115359,0,17.41877974,0,safflower
DAVANGERE,2001,Rabi,58,45,24.37831861,6.330250256,89.50651073,17.08764578,34.86913821,0,18.23906008,0,safflower
DHARWAD,2001,Rabi,7189,3982,30.20952928,6.872792682,78.03600299,17.2214157,33.03608681,0,18.40751437,0,safflower
GADAG,2001,Rabi,2800,2171,25.45916596,6.473523273,69.67836706,17.99132677,33.11878846,0,16.64259256,0,safflower
GULBARGA,2001,Rabi,21107,16388,29.04335777,6.65731839,85.63414802,15.85566027,32.5133991,0,14.42554523,0,safflower
HAVERI,2001,Rabi,1708,922,29.86268724,6.968056634,61.31281745,16.84962622,33.59761426,0,13.6575248,0,safflower
KOPPAL,2001,Rabi,7564,5957,25.41931461,6.384397664,65.51853644,16.14258267,34.76223279,0,13.73439567,0,safflower
RAICHUR,2001,Rabi,13780,12376,25.49664753,6.333468464,64.23970325,15.83865252,34.7165898,0,18.76954816,0,safflower
TUMKUR,2001,Rabi,20,16,31.22972514,6.889214071,66.18514624,15.64422538,33.75894038,0,18.04738803,0,safflower
BAGALKOT,2001,Whole Year,60450,5570468,27.35972566,8.107676339,117.9424951,20.38809955,22.97972257,93.74670528,0,0,sugarcane
BANGALORE RURAL,2001,Whole Year,1608,129846,20.6235338,7.002097771,129.9107576,22.23004965,28.8584824,95.17764562,0,0,sugarcane
BELGAUM,2001,Whole Year,156043,10969823,20.18206718,5.046336165,133.1704132,20.03082973,20.0582775,89.11578946,0,0,sugarcane
BELLARY,2001,Whole Year,7666,750118,28.0917086,8.274171447,75.19298981,23.03200085,29.44928544,94.61545085,0,0,sugarcane
BENGALURU URBAN,2001,Whole Year,50,4038,26.05869831,7.923946685,85.97501037,23.29158108,20.49750784,85.1410117,0,0,sugarcane
BIDAR,2001,Whole Year,29225,1415951,23.57205789,5.85650322,75.37903973,23.03569194,24.63147734,87.71599924,0,0,sugarcane
BIJAPUR,2001,Whole Year,20460,1069035,24.9241398,7.228599827,114.1351802,24.67974149,21.41543897,87.72126431,0,0,sugarcane
CHAMARAJANAGAR,2001,Whole Year,18026,1729595,20.52784554,7.127204116,120.5832154,22.17841418,22.97220328,86.25659844,0,0,sugarcane
CHIKMAGALUR,2001,Whole Year,1867,150760,22.1716793,5.592000817,98.5949972,24.61630476,21.05942685,85.35006337,0,0,sugarcane
CHITRADURGA,2001,Whole Year,2231,180153,27.55237129,6.321392476,143.5485541,20.00349361,27.39125962,95.31482317,0,0,sugarcane
DAKSHIN KANNAD,2001,Whole Year,378,30524,23.59477192,5.98836959,84.72865613,22.29756516,27.33257323,85.09805639,0,0,sugarcane
DAVANGERE,2001,Whole Year,22295,2181566,29.96471257,7.440269686,96.50791706,24.62494743,21.26017404,88.34892964,0,0,sugarcane
DHARWAD,2001,Whole Year,2868,209794,22.17424953,7.430643808,113.6746248,24.24835222,29.13491949,86.42220108,0,0,sugarcane
GADAG,2001,Whole Year,535,43201,24.73632114,6.457702593,79.82731171,22.88608387,29.34365257,84.482544,0,0,sugarcane
GULBARGA,2001,Whole Year,7861,575032,20.70822853,5.412821403,99.47286642,23.40436991,23.52694218,90.07315306,0,0,sugarcane
HASSAN,2001,Whole Year,7159,720911,22.21512605,7.447775283,122.8439404,23.03286352,20.67139303,88.65405211,0,0,sugarcane
HAVERI,2001,Whole Year,5763,454413,25.49302391,8.062494053,99.21699085,24.69682353,26.60939945,91.36629528,0,0,sugarcane
KOLAR,2001,Whole Year,1225,123358,25.71780775,7.730790138,136.0049207,20.07120536,24.73379824,95.76007404,0,0,sugarcane
KOPPAL,2001,Whole Year,1418,111809,26.69739887,5.731261466,101.0165291,23.39438219,22.08373717,91.83081444,0,0,sugarcane
MANDYA,2001,Whole Year,35063,4263661,21.09787041,6.233500767,96.25591366,21.39110354,21.47802944,84.63119256,0,0,sugarcane
MYSORE,2001,Whole Year,11009,983104,27.04491713,7.852570131,132.0250155,21.07630065,23.02343092,95.3478871,0,0,sugarcane
RAICHUR,2001,Whole Year,41,3311,22.29842889,8.038529703,117.235082,21.14166962,26.39276847,95.66830027,0,0,sugarcane
SHIMOGA,2001,Whole Year,9682,1020967,20.25278836,7.816146621,124.8008435,20.74007444,25.74260453,91.11426477,0,0,sugarcane
TUMKUR,2001,Whole Year,1736,140182,26.59456532,5.453675166,113.2172922,20.79682209,25.3778842,92.84230839,0,0,sugarcane
UDUPI,2001,Whole Year,933,75340,28.41881414,6.200825296,83.78464715,24.76245843,20.72981417,87.68153147,0,0,sugarcane
UTTAR KANNAD,2001,Whole Year,1358,109658,22.54976994,5.104819982,107.8607515,23.54202003,26.28048309,85.82060382,0,0,sugarcane
BAGALKOT,2001,Kharif,8560,6843,22.93442744,7.347266681,68.5964578,23.2273753,36.60253283,22.06119518,12.19359326,0,sunflower
BANGALORE RURAL,2001,Kharif,49,32,20.06819407,7.396529271,67.32171504,24.44867555,36.18425912,22.51897406,11.04753504,0,sunflower
BELGAUM,2001,Kharif,3201,2501,24.37608094,7.821461374,57.79556696,21.06435071,35.60436357,26.2588486,10.42523363,0,sunflower
BELLARY,2001,Kharif,13975,6648,22.29377938,7.253693966,51.77939932,23.62162425,36.74415988,23.71304444,10.7842451,0,sunflower
BENGALURU URBAN,2001,Kharif,8,7,23.99713756,7.245312679,60.02262076,24.57645581,35.69460551,24.34967986,13.28795538,0,sunflower
BIDAR,2001,Kharif,4122,1119,20.14100153,6.854792917,60.66951377,20.97218827,35.44237434,26.16693352,11.79272153,0,sunflower
BIJAPUR,2001,Kharif,13307,6112,23.64160907,7.634452441,58.26447594,22.44429554,35.69559105,24.50295312,11.6351921,0,sunflower
CHAMARAJANAGAR,2001,Kharif,1952,641,21.85532516,7.70240145,56.09394168,24.34607952,36.77562545,26.01575284,12.98009612,0,sunflower
CHIKMAGALUR,2001,Kharif,3268,1645,23.61526717,6.550677604,67.85615163,24.75204927,35.1022949,23.0931537,13.74518488,0,sunflower
CHITRADURGA,2001,Kharif,7559,5409,23.07391474,7.075189202,64.61803998,22.70860928,35.49575981,23.22108234,12.27549243,0,sunflower
DAVANGERE,2001,Kharif,4899,2446,22.52070123,7.154178885,57.99407739,20.22861558,35.58262443,21.95757152,11.56267026,0,sunflower
DHARWAD,2001,Kharif,218,83,22.73270498,6.72856231,67.38149397,23.81570498,36.61272353,26.4503096,10.20183502,0,sunflower
GADAG,2001,Kharif,5548,1963,22.41301788,6.698516853,51.7651739,23.77841285,36.95486305,23.49166623,12.99934553,0,sunflower
GULBARGA,2001,Kharif,15812,6698,20.89362253,6.828973882,55.45458159,23.41549915,36.95507453,25.78971639,10.94293705,0,sunflower
HASSAN,2001,Kharif,1794,1696,23.78009906,7.890975212,66.22020875,24.61862126,36.10222413,24.4312683,11.53302874,0,sunflower
HAVERI,2001,Kharif,1074,491,23.26282298,7.794276521,59.79393879,22.5618038,36.05169189,21.48966715,12.75547073,0,sunflower
KOLAR,2001,Kharif,683,514,24.33919699,7.219707961,50.80051499,21.25912879,36.93696719,26.2872289,10.26898519,0,sunflower
KOPPAL,2001,Kharif,19687,8610,22.16174553,7.526879255,51.1293929,24.63489643,35.62451635,26.63539129,11.57783966,0,sunflower
MANDYA,2001,Kharif,7,3,21.2076741,7.392114023,55.962529,24.08005077,35.96407259,24.11500802,11.66788962,0,sunflower
MYSORE,2001,Kharif,767,435,23.69380039,7.387379784,69.95155063,24.46317806,35.48819461,21.90961074,13.25782606,0,sunflower
RAICHUR,2001,Kharif,16555,4829,24.61151945,7.338885762,60.17203052,23.79222715,36.36452163,24.14325655,12.38305542,0,sunflower
SHIMOGA,2001,Kharif,23,9,24.38301399,6.7705539,56.00671243,24.1701014,35.60503215,24.48085915,11.4527353,0,sunflower
TUMKUR,2001,Kharif,1115,782,22.73792551,6.992330486,69.78551497,23.9835073,36.52229657,24.31628846,11.03500931,0,sunflower
UTTAR KANNAD,2001,Kharif,1,,20.01172921,7.466805889,59.21925158,23.5817183,35.15340643,22.34351051,12.67855807,0,sunflower
BAGALKOT,2001,Whole Year,311,1553,26.5123337,6.214792288,273.8076216,25.98003103,21.36014772,8.231282408,9.115234411,10.78080419,turmeric
BANGALORE RURAL,2001,Whole Year,38,203,25.82747882,6.635231429,273.6985224,28.54414566,20.22649501,9.887195195,8.193633143,8.154462319,turmeric
BELGAUM,2001,Whole Year,1847,8293,24.36191289,4.817706972,293.73283,26.55726934,20.24264043,9.385425385,11.85024163,11.64042258,turmeric
BELLARY,2001,Whole Year,17,88,27.27696075,6.722496717,247.4720415,31.20270628,20.41105266,9.616002567,9.819313193,9.80064266,turmeric
BIDAR,2001,Whole Year,163,660,25.51481674,7.211077462,187.0218083,26.5995879,21.18374093,8.821022608,11.71247537,9.20244386,turmeric
BIJAPUR,2001,Whole Year,145,550,24.26507978,5.38264981,171.31867,31.47109795,20.7209726,8.129811031,11.92980639,11.00645104,turmeric
CHAMARAJANAGAR,2001,Whole Year,2973,18825,27.05214286,4.561813951,160.1216429,32.39149972,21.80809847,11.36252565,8.190144489,10.65028472,turmeric
CHIKMAGALUR,2001,Whole Year,43,222,27.11167103,5.50466615,179.785824,32.72309698,20.95748172,8.513976975,11.23512996,11.4137513,turmeric
CHITRADURGA,2001,Whole Year,1,5,27.51706627,5.259505751,275.6179839,33.64803677,20.63055452,11.45710858,9.713088187,9.345744021,turmeric
DAKSHIN KANNAD,2001,Whole Year,76,392,24.62568817,7.086795869,290.4481051,32.10589669,21.48575183,9.92369707,8.308952873,11.3776094,turmeric
DAVANGERE,2001,Whole Year,34,175,25.01518601,5.88466941,227.1974511,26.25892228,20.57853423,11.09288328,9.801589158,10.03968349,turmeric
GADAG,2001,Whole Year,3,15,24.82294634,6.883990029,224.6051213,30.18089379,20.24042688,11.10286184,8.993402044,8.17556953,turmeric
GULBARGA,2001,Whole Year,454,1727,24.07901891,4.849713406,196.6403498,25.75140893,20.47496287,10.91762574,11.71519486,8.413439358,turmeric
HASSAN,2001,Whole Year,18,93,24.34154854,6.444431303,260.5911395,29.78520876,20.92706486,8.716096887,11.05585025,10.44215865,turmeric
HAVERI,2001,Whole Year,5,26,24.29157957,6.885609424,297.7659455,33.17015576,20.96523688,11.33642022,9.542496677,10.20953346,turmeric
MANDYA,2001,Whole Year,109,319,27.91685362,5.943911998,173.3293083,26.76396136,21.71926002,10.82182185,11.15332132,9.169850854,turmeric
MYSORE,2001,Whole Year,691,2594,25.21470624,6.679681974,269.5868991,30.25968704,21.50393037,8.292527736,8.355758517,10.48470215,turmeric
RAICHUR,2001,Whole Year,23,119,24.14697693,7.38692986,201.8968582,27.8406349,21.06428943,10.87605582,10.76399911,9.527722821,turmeric
SHIMOGA,2001,Whole Year,22,113,27.65322361,4.734858141,283.6062837,29.90936695,20.45175854,8.155251273,11.80067108,10.4368653,turmeric
TUMKUR,2001,Whole Year,3,15,24.64094701,4.988436995,171.6884231,32.63611954,21.47174675,11.54862364,8.03733204,8.238358259,turmeric
UDUPI,2001,Whole Year,70,320,27.52400706,4.790573212,229.7063867,32.50587132,21.64574985,10.44651471,10.62669356,9.371287936,turmeric
UTTAR KANNAD,2001,Whole Year,12,62,26.97359536,5.819180397,218.6003132,30.52870576,21.00022646,9.198253461,8.242481668,8.845579378,turmeric
BANGALORE RURAL,2001,Kharif,81,30,24.17486724,6.703035794,68.66915672,21.66235156,18.38614304,3.462952958,11.55798511,0,urad
BELGAUM,2001,Kharif,2727,1008,21.579562,6.739188468,74.71983122,21.16818979,21.4853773,5.888555945,8.094915462,0,urad
BELLARY,2001,Kharif,67,25,29.74979472,6.969379697,65.16976795,22.42287593,19.77128978,5.405607933,8.026704687,0,urad
BENGALURU URBAN,2001,Kharif,38,14,19.91384389,7.669084181,59.53836543,22.083511,21.16629466,5.197044242,10.94774518,0,urad
BIDAR,2001,Kharif,86581,35780,25.72602849,7.528127284,58.85461845,22.21357565,19.39051875,3.703743192,10.96520223,0,urad
CHAMARAJANAGAR,2001,Kharif,1720,636,15.21198315,7.258100109,72.06401928,25.69049694,21.85273303,5.146688509,10.05028538,0,urad
CHIKMAGALUR,2001,Kharif,633,234,26.09157996,6.599819157,54.56644466,26.30801454,19.46821613,5.119257162,8.674483086,0,urad
CHITRADURGA,2001,Kharif,40,15,27.35539511,7.172491671,70.90757521,24.04309722,18.11683537,5.235034209,9.252143306,0,urad
DAVANGERE,2001,Kharif,125,46,19.04555323,7.312649103,63.25944139,23.80820331,24.08637151,5.09069124,9.795857591,0,urad
DHARWAD,2001,Kharif,1113,411,29.536624,7.695085644,65.61439477,23.75204679,18.40671107,3.162301214,8.784255576,0,urad
GADAG,2001,Kharif,4,1,16.00725499,7.335226435,57.29800847,25.91815488,22.95501651,5.412837597,11.34424829,0,urad
GULBARGA,2001,Kharif,49255,14646,29.21452395,7.216011446,50.48714457,22.2088784,24.47308651,4.776858737,8.585006401,0,urad
HASSAN,2001,Kharif,828,54,26.63064175,7.786367839,66.74403056,22.2782993,22.35216294,5.028355923,11.19339683,0,urad
HAVERI,2001,Kharif,1156,427,23.05522,7.541919071,54.21832062,21.24906521,24.81333163,3.031326196,9.42407306,0,urad
KOLAR,2001,Kharif,41,15,21.71841847,7.254087537,60.63527899,24.62837832,19.37722153,5.939997166,8.581987906,0,urad
KOPPAL,2001,Kharif,3,1,26.68585162,7.321421155,62.66000442,22.73655055,22.91172423,5.858830611,10.51782168,0,urad
MANDYA,2001,Kharif,350,129,17.16368859,7.400281123,51.57258022,25.3493197,20.29630018,4.54139517,10.4075096,0,urad
MYSORE,2001,Kharif,5184,1916,29.08436347,6.771175261,73.04086427,24.32196159,20.06420582,3.520760056,10.64234496,0,urad
RAICHUR,2001,Kharif,42,16,27.36457951,7.436413361,66.7669898,26.86803279,24.58979921,3.702563225,10.55322328,0,urad
SHIMOGA,2001,Kharif,110,41,26.96295527,6.796424114,57.84293936,24.75835861,18.39856691,4.427179709,9.753397254,0,urad
TUMKUR,2001,Kharif,490,181,17.14790737,7.090632707,56.59210394,25.0965874,20.53806093,6.955914427,9.492542796,0,urad
BAGALKOT,2001,Rabi,25855,34969,25.25501233,6.361644991,44.37676636,19.60977667,23.96698505,52.71067079,27.32671519,10.60700495,wheat
BELGAUM,2001,Rabi,45645,49750,22.97558335,6.177628829,64.34763123,21.5280699,24.7209998,47.83168019,20.85723341,12.25406557,wheat
BELLARY,2001,Rabi,2201,2270,24.26092343,6.753958126,33.92897375,19.70970193,23.82354744,53.78200662,23.68407474,13.29963818,wheat
BIDAR,2001,Rabi,10101,8188,24.61990198,6.473088696,54.24817248,19.63754813,20.60797137,53.66043801,21.14391642,10.41266383,wheat
